date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id,date,estacion,weather,cloudiness
17345,31.85,7.41,2.08,7.98,91.38,1000.48,111.46,17.45,1,1,3,1997-02-08,Invierno,storm,parcialmente nublado
17346,5.8,19.59,-1.66,7.1,36.85,980.92,572.75,8.22,3,1,1,1959-11-03,Otoño,cloudy,parcialmente nublado
17347,2.72,27.21,-0.54,5.6,37.32,1002.53,584.37,10.14,3,1,2,1992-04-04,Primavera,cloudy,parcialmente nublado
17348,28.51,13.81,1.88,9.09,53.92,1019.06,1149.5,8.99,1,2,4,1996-07-05,Verano,storm,despejado
17349,26.66,-0.75,-3.69,5.44,60.13,1040.87,374.35,17.11,1,1,1,1991-10-28,Otoño,storm,parcialmente nublado
17350,31.55,18.3,-3.51,0.95,62.96,1003.36,569.53,4.06,2,1,2,1993-04-06,Primavera,rain,parcialmente nublado
17351,55.39,0.81,-3.22,7.21,46.3,998.39,154.03,4.06,1,1,2,1974-04-08,Primavera,storm,parcialmente nublado
17352,36.73,35.39,3.88,2.25,55.16,1017.95,758.83,6.35,2,1,1,2007-11-11,Otoño,rain,parcialmente nublado
17353,1.8,3.24,-0.86,8.62,65.49,992.66,776.57,18.71,3,1,4,1982-06-23,Verano,cloudy,parcialmente nublado
17354,30.55,24.59,-3.67,6.15,33.33,989.8,271.12,8.77,1,1,1,1989-09-20,Otoño,storm,parcialmente nublado
17355,55.41,24.89,13.6,7.77,90.16,985.34,1187.75,18.84,1,2,2,2006-03-20,Primavera,storm,despejado
17356,51.0,8.2,4.71,8.41,33.67,1009.62,439.03,8.86,1,1,4,2004-06-09,Verano,storm,parcialmente nublado
17357,31.06,26.13,1.28,9.25,83.77,999.34,271.39,6.35,1,1,4,1964-08-01,Verano,storm,parcialmente nublado
17358,10.73,6.34,-4.62,7.27,56.5,1038.34,732.94,3.36,1,1,3,1965-12-22,Invierno,storm,parcialmente nublado
17359,12.39,-1.28,-3.54,0.96,41.97,997.02,28.59,5.12,2,1,2,2024-04-06,Primavera,rain,parcialmente nublado
17360,28.94,9.99,5.73,2.85,33.47,1041.96,763.37,2.48,2,1,2,1970-03-05,Primavera,rain,parcialmente nublado
17361,43.91,2.4,1.74,5.56,60.42,1031.13,280.67,6.02,1,1,2,1972-04-03,Primavera,storm,parcialmente nublado
17362,21.17,31.23,8.82,0.73,52.59,1036.66,1045.63,8.41,2,2,1,2017-11-24,Otoño,rain,despejado
17363,53.19,28.64,-4.11,4.61,97.95,1023.42,110.88,11.51,2,1,4,2004-06-11,Verano,rain,parcialmente nublado
17364,0.2,21.12,16.64,4.26,31.6,1044.31,424.88,17.1,3,1,2,1991-03-13,Primavera,cloudy,parcialmente nublado
17365,11.59,32.87,-0.22,7.78,44.05,1030.24,25.22,15.03,1,1,1,1993-11-13,Otoño,storm,parcialmente nublado
17366,54.12,-0.98,-3.13,1.23,82.85,982.11,1057.93,1.3,2,2,1,1973-10-26,Otoño,rain,despejado
17367,14.98,16.18,2.22,0.58,30.67,1026.39,712.83,15.43,2,1,2,2013-03-11,Primavera,rain,parcialmente nublado
17368,39.37,6.43,-0.0,8.2,63.42,1017.15,504.7,18.02,1,1,1,1969-10-07,Otoño,storm,parcialmente nublado
17369,13.85,3.71,0.08,4.12,53.91,1006.41,212.87,16.29,2,1,4,2007-06-16,Verano,rain,parcialmente nublado
17370,38.5,30.34,15.18,7.45,54.6,992.97,886.55,7.34,1,2,4,1961-08-06,Verano,storm,despejado
17371,45.34,27.56,0.45,8.85,94.46,1007.21,581.28,13.1,1,1,3,1978-01-01,Invierno,storm,parcialmente nublado
17372,10.24,12.12,-6.2,9.28,49.63,990.34,1117.72,14.98,1,2,4,1976-08-24,Verano,storm,despejado
17373,26.32,35.53,3.09,2.35,30.29,1029.22,286.88,19.22,2,1,2,1963-03-19,Primavera,rain,parcialmente nublado
17374,0.7,24.9,-6.02,8.03,92.1,1039.55,245.35,10.4,3,1,4,1990-06-21,Verano,cloudy,parcialmente nublado
17375,9.56,12.03,-6.87,8.43,80.86,993.88,885.4,16.24,3,2,3,1980-12-15,Invierno,cloudy,despejado
17376,35.59,32.97,3.7,1.99,84.45,998.53,766.5,10.01,2,1,1,1996-09-10,Otoño,rain,parcialmente nublado
17377,47.91,35.16,0.16,3.84,53.48,1049.85,754.35,17.78,2,1,3,2013-12-27,Invierno,rain,parcialmente nublado
17378,21.34,5.79,1.5,5.35,80.56,1009.59,588.21,19.94,1,1,3,2001-01-12,Invierno,storm,parcialmente nublado
17379,15.1,11.1,8.24,4.98,69.15,1023.03,594.38,11.98,2,1,3,1956-12-20,Invierno,rain,parcialmente nublado
17380,55.81,11.18,7.77,4.12,40.4,982.11,911.29,11.12,2,2,1,2014-09-13,Otoño,rain,despejado
17381,0.07,-0.9,-4.99,4.1,78.34,980.69,496.55,17.0,3,3,1,1987-10-10,Otoño,cloudy,cubierto
17382,6.45,7.48,-5.54,6.12,96.85,1005.18,860.17,18.19,3,2,3,1968-01-12,Invierno,cloudy,despejado
17383,23.03,5.82,-5.63,1.71,71.42,983.64,721.7,3.9,2,3,4,1974-08-16,Verano,rain,cubierto
17384,47.33,32.81,-1.6,9.28,56.66,1038.14,327.85,0.06,1,1,2,1983-04-07,Primavera,storm,parcialmente nublado
17385,34.62,6.73,-6.13,3.62,79.19,997.98,1170.68,3.22,2,2,2,2024-04-15,Primavera,rain,despejado
17386,4.09,27.96,-1.37,1.35,65.69,1037.97,185.09,2.81,3,1,2,1978-03-01,Primavera,cloudy,parcialmente nublado
17387,52.03,31.49,0.69,1.4,34.83,1038.71,817.34,17.16,2,2,2,1993-04-21,Primavera,rain,despejado
17388,20.7,4.55,-0.84,7.85,31.72,987.02,178.5,12.14,1,1,3,1966-12-15,Invierno,storm,parcialmente nublado
17389,22.22,4.76,1.64,3.21,87.65,980.72,566.9,16.31,2,3,4,1972-06-03,Verano,rain,cubierto
17390,15.14,9.24,4.18,9.26,90.96,1018.59,164.07,16.51,1,1,1,1988-11-30,Otoño,storm,parcialmente nublado
17391,54.77,4.87,1.3,1.43,91.97,1025.58,793.29,19.23,2,1,1,2018-09-17,Otoño,rain,parcialmente nublado
17392,55.25,25.27,16.85,7.37,60.59,1039.84,1072.59,5.16,1,2,3,2001-02-01,Invierno,storm,despejado
17393,29.99,14.41,13.87,3.25,61.44,1029.04,170.92,11.87,2,1,3,1965-02-09,Invierno,rain,parcialmente nublado
17394,22.98,18.15,14.0,8.29,85.3,1000.15,924.35,17.63,1,2,2,1968-04-06,Primavera,storm,despejado
17395,19.2,2.09,-3.76,8.25,85.83,1004.64,440.57,1.32,1,1,2,1999-04-19,Primavera,storm,parcialmente nublado
17396,48.86,17.52,4.4,9.36,31.41,1003.04,804.67,13.16,1,2,4,1988-06-27,Verano,storm,despejado
17397,16.62,29.12,3.4,4.22,90.96,1049.13,1066.0,10.63,2,2,3,1998-01-27,Invierno,rain,despejado
17398,12.41,-1.19,-4.92,3.1,65.71,1041.9,268.15,18.52,2,1,4,1990-07-16,Verano,rain,parcialmente nublado
17399,37.56,15.32,9.65,8.03,75.39,1002.47,603.21,15.82,1,1,3,1976-02-20,Invierno,storm,parcialmente nublado
17400,1.67,20.11,9.26,1.61,46.72,985.74,524.91,14.69,3,1,3,2019-01-10,Invierno,cloudy,parcialmente nublado
17401,8.02,31.52,4.51,7.63,91.25,1007.85,46.73,5.04,3,1,3,1998-02-10,Invierno,cloudy,parcialmente nublado
17402,7.14,21.07,-6.79,2.84,55.38,994.56,760.66,8.7,3,1,4,2002-06-08,Verano,cloudy,parcialmente nublado
17403,22.13,3.09,-4.25,4.16,51.71,989.19,1106.66,15.06,2,2,4,1985-07-13,Verano,rain,despejado
17404,9.02,4.71,-6.22,5.86,32.07,1043.06,1103.48,17.36,3,2,3,2010-01-16,Invierno,cloudy,despejado
17405,0.51,1.55,-0.32,8.67,79.21,1037.07,376.88,14.64,3,1,2,2001-03-13,Primavera,cloudy,parcialmente nublado
17406,6.34,1.31,0.75,8.02,59.31,983.21,217.81,4.54,3,1,4,2006-08-16,Verano,cloudy,parcialmente nublado
17407,47.81,28.75,15.49,6.81,46.26,987.19,1027.43,12.46,1,2,2,2016-05-23,Primavera,storm,despejado
17408,11.13,3.18,0.07,4.04,90.67,1029.93,234.33,3.61,2,1,2,2003-05-03,Primavera,rain,parcialmente nublado
17409,7.69,6.09,2.3,5.19,48.27,996.1,297.77,17.43,3,1,4,1969-08-08,Verano,cloudy,parcialmente nublado
17410,6.84,10.04,4.59,7.61,75.18,994.3,130.17,7.21,3,1,4,1963-07-08,Verano,cloudy,parcialmente nublado
17411,20.34,27.79,18.22,9.03,95.05,999.67,804.82,13.72,1,2,2,1964-05-01,Primavera,storm,despejado
17412,16.29,17.05,-3.32,1.92,69.12,1040.28,545.12,14.33,2,1,4,1991-06-07,Verano,rain,parcialmente nublado
17413,41.22,12.97,-6.73,7.27,54.43,1021.7,485.35,13.72,1,1,2,1957-05-11,Primavera,storm,parcialmente nublado
17414,22.57,35.04,15.72,5.24,78.02,1036.18,646.48,8.91,1,1,2,2011-05-30,Primavera,storm,parcialmente nublado
17415,44.32,34.96,12.0,2.9,66.0,999.06,592.8,16.75,2,1,3,2015-12-06,Invierno,rain,parcialmente nublado
17416,31.91,14.95,2.5,1.25,74.45,1021.9,998.72,17.14,2,2,2,2004-05-12,Primavera,rain,despejado
17417,29.45,6.47,2.2,9.42,53.49,1043.2,477.07,3.67,1,1,4,2018-07-15,Verano,storm,parcialmente nublado
17418,42.65,3.06,0.1,9.41,82.5,1029.3,302.22,7.84,1,1,4,1962-06-19,Verano,storm,parcialmente nublado
17419,46.71,15.7,1.58,7.52,98.3,1041.12,358.4,13.37,1,1,2,2001-05-23,Primavera,storm,parcialmente nublado
17420,40.93,23.03,11.55,7.48,72.92,1046.19,740.45,15.99,1,1,1,2016-10-05,Otoño,storm,parcialmente nublado
17421,45.87,28.64,7.56,8.29,81.32,1030.87,393.9,15.17,1,1,4,1984-08-23,Verano,storm,parcialmente nublado
17422,5.79,1.4,-3.02,5.12,79.15,1017.13,744.82,11.27,3,1,3,1972-12-19,Invierno,cloudy,parcialmente nublado
17423,35.96,14.82,10.85,4.44,82.44,1011.33,84.04,10.08,2,1,2,1958-03-19,Primavera,rain,parcialmente nublado
17424,55.0,33.8,-6.68,6.39,55.31,990.37,599.11,0.53,1,1,2,1963-05-01,Primavera,storm,parcialmente nublado
17425,6.74,26.36,15.83,3.33,81.32,1039.44,784.25,13.7,3,1,3,2001-02-10,Invierno,cloudy,parcialmente nublado
17426,25.17,2.91,2.83,8.66,61.68,1026.43,738.22,5.59,1,1,2,1994-03-24,Primavera,storm,parcialmente nublado
17427,54.12,14.96,0.24,0.97,87.5,1026.19,646.94,8.33,2,1,1,1990-09-16,Otoño,rain,parcialmente nublado
17428,42.48,20.6,-1.57,5.61,93.86,1038.7,1160.45,11.92,1,2,3,2014-12-31,Invierno,storm,despejado
17429,53.21,13.86,11.99,2.04,52.59,1001.04,921.94,10.76,2,2,4,2021-07-25,Verano,rain,despejado
17430,46.71,18.61,2.75,9.45,84.75,1046.09,441.01,0.08,1,1,1,2011-11-25,Otoño,storm,parcialmente nublado
17431,0.52,33.45,-1.04,9.25,56.92,1018.42,1041.56,13.22,5,2,2,1986-05-04,Primavera,sun,despejado
17432,46.3,8.27,4.66,4.19,39.04,984.42,560.5,0.27,2,1,1,1986-11-02,Otoño,rain,parcialmente nublado
17433,6.98,29.93,9.45,1.12,57.27,981.65,261.24,5.94,3,1,3,1958-01-13,Invierno,cloudy,parcialmente nublado
17434,31.66,19.15,15.84,1.82,82.85,1022.92,697.89,17.65,2,1,4,1966-07-12,Verano,rain,parcialmente nublado
17435,18.53,22.54,-5.94,8.03,44.52,1019.86,131.43,14.29,1,1,3,2013-12-19,Invierno,storm,parcialmente nublado
17436,49.81,5.41,3.5,4.68,77.0,1022.29,304.51,8.23,2,1,3,1980-02-28,Invierno,rain,parcialmente nublado
17437,11.66,6.56,4.63,8.95,49.41,1045.94,613.66,13.84,1,1,4,1991-07-12,Verano,storm,parcialmente nublado
17438,49.69,14.58,-2.73,5.18,59.08,1008.24,914.74,8.32,1,2,4,2012-08-18,Verano,storm,despejado
17439,49.0,15.03,-0.19,4.65,43.31,1038.62,479.63,12.68,2,1,2,2007-04-19,Primavera,rain,parcialmente nublado
17440,18.13,23.12,16.55,6.11,52.47,1007.84,784.8,2.54,1,1,1,1965-10-16,Otoño,storm,parcialmente nublado
17441,50.62,34.77,7.72,1.86,79.85,981.58,809.41,7.36,2,2,4,2020-08-30,Verano,rain,despejado
17442,33.23,12.25,-1.24,1.95,83.39,1046.68,677.38,2.55,2,1,3,2009-01-01,Invierno,rain,parcialmente nublado
17443,2.92,32.04,5.62,7.07,48.52,985.64,970.45,6.99,3,2,2,1960-04-27,Primavera,cloudy,despejado
17444,14.15,8.44,7.9,3.01,30.57,1006.43,206.91,13.3,2,1,3,1997-01-28,Invierno,rain,parcialmente nublado
17445,32.75,25.27,-6.18,5.96,50.37,993.07,487.22,2.83,1,1,1,1984-10-12,Otoño,storm,parcialmente nublado
17446,55.61,19.04,-0.66,7.05,89.62,993.11,1143.39,13.93,1,2,2,1969-04-18,Primavera,storm,despejado
17447,40.66,0.75,-6.33,5.63,88.86,1006.6,243.67,14.44,1,1,1,2007-10-27,Otoño,storm,parcialmente nublado
17448,51.63,33.46,6.44,2.5,64.72,1019.73,825.86,15.43,2,2,3,2002-02-16,Invierno,rain,despejado
17449,19.79,25.68,-7.03,8.56,78.43,1010.91,485.45,18.29,1,1,4,1968-06-15,Verano,storm,parcialmente nublado
17450,30.84,2.81,-2.1,9.1,77.58,1021.25,78.59,5.82,1,1,4,1997-06-15,Verano,storm,parcialmente nublado
17451,5.08,7.01,-5.76,8.24,66.31,1040.3,1118.06,9.91,3,2,3,1969-01-06,Invierno,cloudy,despejado
17452,27.94,7.08,-2.73,8.36,77.51,1038.03,702.05,3.05,1,1,1,2022-09-04,Otoño,storm,parcialmente nublado
17453,22.49,23.26,15.97,5.86,31.41,1036.08,548.51,17.03,1,1,3,2000-01-15,Invierno,storm,parcialmente nublado
17454,43.84,17.06,7.18,7.97,58.35,1029.49,61.67,18.86,1,1,3,1995-12-01,Invierno,storm,parcialmente nublado
17455,4.31,7.07,0.08,4.89,52.65,1047.99,450.4,12.01,3,1,1,1996-09-11,Otoño,cloudy,parcialmente nublado
17456,14.04,16.19,11.68,3.77,30.99,1029.81,761.97,3.26,2,1,3,2007-01-23,Invierno,rain,parcialmente nublado
17457,26.87,35.35,-1.97,9.32,39.28,1005.2,476.07,5.56,1,1,3,1977-01-01,Invierno,storm,parcialmente nublado
17458,16.89,11.28,10.65,4.04,39.12,1024.16,525.73,18.93,2,1,2,1968-04-27,Primavera,rain,parcialmente nublado
17459,24.56,5.07,-3.55,1.27,62.35,1022.6,385.62,16.16,2,1,4,1977-06-06,Verano,rain,parcialmente nublado
17460,47.36,23.61,1.83,8.05,33.59,1044.36,964.16,1.59,1,2,2,1993-05-28,Primavera,storm,despejado
17461,55.67,9.99,6.13,7.73,69.84,1024.63,1016.55,10.78,1,2,2,2017-03-30,Primavera,storm,despejado
17462,36.3,-0.68,-4.0,8.32,46.78,1019.45,897.4,0.22,1,2,1,2018-11-19,Otoño,storm,despejado
17463,26.5,27.12,-5.95,0.54,54.82,991.84,1071.42,9.2,2,2,1,1974-11-10,Otoño,rain,despejado
17464,41.51,26.33,3.91,0.68,76.06,983.89,151.6,8.5,2,3,3,2013-12-10,Invierno,rain,cubierto
17465,39.52,15.85,14.22,1.8,59.06,1038.28,267.78,0.69,2,1,2,1956-03-21,Primavera,rain,parcialmente nublado
17466,0.5,35.55,17.05,7.39,77.32,1042.71,432.42,11.9,5,1,1,2020-10-05,Otoño,sun,parcialmente nublado
17467,35.0,15.31,7.83,9.43,74.05,982.86,250.73,17.38,1,3,2,1981-04-27,Primavera,storm,cubierto
17468,53.01,19.56,1.29,5.84,96.3,1017.24,300.21,14.87,1,1,2,1978-05-26,Primavera,storm,parcialmente nublado
17469,4.89,19.4,1.17,4.53,41.69,981.77,310.81,18.41,3,1,1,2017-11-17,Otoño,cloudy,parcialmente nublado
17470,46.17,24.83,14.19,5.51,88.01,1018.27,339.0,15.86,1,1,4,1983-06-01,Verano,storm,parcialmente nublado
17471,53.43,33.46,7.66,3.42,67.47,1040.37,874.06,3.83,2,2,2,2013-05-19,Primavera,rain,despejado
17472,28.17,20.0,-1.74,3.38,48.8,999.15,75.49,14.17,2,1,2,1974-05-10,Primavera,rain,parcialmente nublado
17473,5.28,7.82,-3.91,1.67,58.04,983.32,35.17,2.9,3,1,4,1959-07-06,Verano,cloudy,parcialmente nublado
17474,55.33,18.3,12.62,6.16,41.96,1037.56,679.32,7.83,1,1,1,2000-11-18,Otoño,storm,parcialmente nublado
17475,5.95,31.05,1.19,8.41,97.39,1004.04,178.0,0.62,4,1,3,1982-02-23,Invierno,fog,parcialmente nublado
17476,10.78,22.8,-4.69,4.46,39.42,1046.96,585.07,7.33,2,1,4,1989-08-30,Verano,rain,parcialmente nublado
17477,15.09,0.3,-1.47,6.18,94.34,1027.97,290.33,0.82,1,1,3,2009-01-09,Invierno,storm,parcialmente nublado
17478,52.2,22.48,5.54,7.9,91.62,1022.21,414.63,3.41,1,1,1,1967-09-21,Otoño,storm,parcialmente nublado
17479,4.66,14.76,14.31,0.63,39.15,990.12,1167.7,11.66,3,2,4,1998-07-16,Verano,cloudy,despejado
17480,47.2,27.26,10.45,1.89,84.65,997.02,974.65,2.16,2,2,2,1976-03-02,Primavera,rain,despejado
17481,22.32,6.95,6.75,8.9,30.31,1022.53,433.62,4.76,1,1,2,2014-04-17,Primavera,storm,parcialmente nublado
17482,29.06,2.07,-5.1,5.19,48.37,1017.11,540.61,2.84,1,1,1,2003-10-03,Otoño,storm,parcialmente nublado
17483,9.12,2.24,-5.55,1.8,31.46,1033.66,559.24,12.28,3,1,1,1973-11-19,Otoño,cloudy,parcialmente nublado
17484,0.05,5.61,2.68,3.06,31.73,1020.56,1024.05,4.92,3,2,1,1972-09-29,Otoño,cloudy,despejado
17485,19.31,20.57,1.16,1.41,48.04,1016.29,1151.22,14.77,2,2,3,2021-12-22,Invierno,rain,despejado
17486,45.12,34.98,-3.18,1.39,99.14,1003.3,168.44,18.07,2,1,2,1976-03-03,Primavera,rain,parcialmente nublado
17487,48.54,21.99,3.22,6.42,68.12,1039.07,705.33,0.45,1,1,3,1971-02-13,Invierno,storm,parcialmente nublado
17488,2.02,15.97,4.39,7.9,44.15,1017.47,901.57,15.53,3,2,2,2009-05-01,Primavera,cloudy,despejado
17489,34.22,3.68,3.17,5.43,84.62,1030.52,255.61,8.27,1,1,1,1988-09-18,Otoño,storm,parcialmente nublado
17490,31.43,29.2,9.53,0.68,74.82,1049.23,236.18,3.13,2,1,4,2020-08-13,Verano,rain,parcialmente nublado
17491,29.26,34.23,1.27,1.57,71.65,998.94,978.05,0.28,2,2,3,1974-12-02,Invierno,rain,despejado
17492,11.96,0.84,-3.24,5.85,45.63,1031.31,106.86,18.81,1,1,3,1973-02-18,Invierno,storm,parcialmente nublado
17493,30.8,14.91,-1.46,1.61,72.83,1038.93,754.77,8.5,2,1,1,2020-09-17,Otoño,rain,parcialmente nublado
17494,20.53,20.54,8.06,6.95,34.84,1005.61,291.87,17.73,1,1,4,2001-08-26,Verano,storm,parcialmente nublado
17495,13.08,30.91,1.7,6.1,77.25,1034.7,174.13,15.23,1,1,4,1988-06-10,Verano,storm,parcialmente nublado
17496,15.19,20.38,17.82,3.6,39.07,1003.07,378.31,13.25,2,1,3,2014-01-02,Invierno,rain,parcialmente nublado
17497,34.4,22.84,8.61,0.96,78.17,1021.22,819.69,7.28,2,2,1,2004-11-25,Otoño,rain,despejado
17498,27.09,3.4,-3.94,1.38,71.53,1038.35,626.35,11.4,2,1,2,2002-04-21,Primavera,rain,parcialmente nublado
17499,39.21,28.56,12.48,8.14,87.04,1025.62,112.27,11.24,1,1,3,1997-02-24,Invierno,storm,parcialmente nublado
17500,47.42,34.35,18.26,8.8,94.29,989.56,1186.74,18.25,1,2,3,1970-02-03,Invierno,storm,despejado
17501,20.31,8.5,-4.75,6.88,76.03,1004.65,146.59,19.96,1,1,2,1989-05-12,Primavera,storm,parcialmente nublado
17502,30.19,35.35,13.66,8.51,64.75,1009.73,918.09,12.63,1,2,1,2007-09-30,Otoño,storm,despejado
17503,35.45,25.46,-3.52,2.54,55.38,1039.77,147.41,11.58,2,1,1,2014-10-16,Otoño,rain,parcialmente nublado
17504,0.29,21.1,5.7,6.86,94.1,1023.45,991.01,19.44,3,2,1,1970-09-28,Otoño,cloudy,despejado
17505,27.16,-0.44,-2.56,7.21,62.68,1020.69,822.44,11.01,1,2,4,1995-07-21,Verano,storm,despejado
17506,44.82,31.69,17.35,3.24,46.83,1014.16,394.34,1.83,2,1,4,1960-06-25,Verano,rain,parcialmente nublado
17507,38.97,22.99,5.71,8.52,85.28,985.19,711.33,18.32,1,3,4,2019-07-12,Verano,storm,cubierto
17508,8.18,30.5,3.29,8.85,79.43,1038.91,537.67,16.48,3,1,1,1991-10-26,Otoño,cloudy,parcialmente nublado
17509,26.31,24.68,2.67,9.35,71.87,1047.31,836.28,6.35,1,2,2,1966-05-30,Primavera,storm,despejado
17510,14.57,20.96,4.34,6.18,51.25,1040.53,1035.73,9.34,1,2,2,1965-04-23,Primavera,storm,despejado
17511,47.33,13.63,12.01,3.57,35.07,1032.48,900.74,7.16,2,2,2,2012-03-28,Primavera,rain,despejado
17512,26.85,4.71,2.85,5.37,87.77,1007.04,789.8,9.91,1,1,4,2010-07-05,Verano,storm,parcialmente nublado
17513,29.75,21.53,4.59,4.32,68.47,1000.38,891.68,10.17,2,2,1,1971-10-15,Otoño,rain,despejado
17514,50.89,21.73,13.95,6.43,93.96,993.64,924.14,3.99,1,2,2,1980-04-23,Primavera,storm,despejado
17515,47.49,35.29,7.52,1.2,90.76,1032.61,1018.71,4.13,2,2,2,1959-03-18,Primavera,rain,despejado
17516,28.35,16.54,-5.45,7.05,65.84,1017.13,1145.66,0.49,1,2,3,1968-02-29,Invierno,storm,despejado
17517,17.77,3.38,-1.11,2.85,44.84,1034.38,653.52,15.08,2,1,2,1971-04-27,Primavera,rain,parcialmente nublado
17518,16.37,23.37,10.17,5.32,73.15,992.43,289.14,3.52,1,1,4,2016-07-16,Verano,storm,parcialmente nublado
17519,10.04,10.94,10.15,1.61,97.35,1006.61,196.46,5.22,2,1,4,1988-06-05,Verano,rain,parcialmente nublado
17520,0.96,18.71,3.26,5.12,69.32,999.19,80.83,10.83,3,1,1,1959-11-25,Otoño,cloudy,parcialmente nublado
17521,28.82,0.04,-0.6,1.94,76.81,1014.83,774.01,4.23,2,1,1,1997-10-31,Otoño,rain,parcialmente nublado
17522,21.7,23.41,-1.51,3.9,86.84,983.58,648.05,1.32,2,3,3,1968-01-23,Invierno,rain,cubierto
17523,3.82,24.62,-4.83,9.29,51.27,1030.84,931.43,17.13,3,2,3,1972-01-14,Invierno,cloudy,despejado
17524,20.15,20.17,-2.94,1.74,62.69,1000.22,961.96,14.42,2,2,1,2018-10-21,Otoño,rain,despejado
17525,19.29,16.23,12.08,9.4,56.11,1046.13,722.64,18.56,1,1,3,2008-01-26,Invierno,storm,parcialmente nublado
17526,7.02,11.62,10.65,2.56,82.63,1000.0,789.93,14.6,3,1,1,1995-10-26,Otoño,cloudy,parcialmente nublado
17527,28.28,25.46,-0.18,6.71,38.59,1032.11,1058.58,11.97,1,2,2,1966-05-10,Primavera,storm,despejado
17528,54.82,28.86,8.56,4.5,72.76,1043.17,793.47,1.63,2,1,2,1977-03-01,Primavera,rain,parcialmente nublado
17529,37.36,3.47,2.79,1.01,84.1,1011.65,1034.83,18.51,2,2,2,1990-03-12,Primavera,rain,despejado
17530,37.87,8.63,0.68,4.92,31.43,1016.65,481.39,15.86,2,1,3,1988-12-23,Invierno,rain,parcialmente nublado
17531,23.48,11.53,5.78,9.32,68.52,1037.23,676.58,1.93,1,1,1,1957-09-02,Otoño,storm,parcialmente nublado
17532,29.21,8.23,3.31,7.78,95.2,1002.09,964.8,16.71,1,2,1,1987-09-06,Otoño,storm,despejado
17533,17.92,28.12,2.72,4.03,95.95,994.11,1151.97,18.15,2,2,1,1956-09-02,Otoño,rain,despejado
17534,10.71,22.38,-3.95,2.72,75.9,1041.02,942.11,5.12,2,2,1,2005-11-27,Otoño,rain,despejado
17535,33.33,10.75,8.82,2.58,40.78,1020.7,253.72,19.11,2,1,4,1999-07-29,Verano,rain,parcialmente nublado
17536,4.93,-1.0,-4.84,0.98,65.6,1016.85,491.45,8.56,3,1,1,2004-11-05,Otoño,cloudy,parcialmente nublado
17537,25.68,22.28,15.91,2.96,59.02,1030.36,128.81,14.72,2,1,4,2020-08-20,Verano,rain,parcialmente nublado
17538,12.19,14.17,9.79,5.7,42.25,988.25,835.45,6.23,1,2,4,1966-08-24,Verano,storm,despejado
17539,9.69,20.15,-3.48,1.78,31.0,1009.26,548.61,19.85,3,1,1,1972-10-19,Otoño,cloudy,parcialmente nublado
17540,16.77,18.8,4.55,9.27,37.64,995.53,827.76,9.47,1,2,3,1982-01-09,Invierno,storm,despejado
17541,17.25,5.46,1.34,0.77,31.22,1001.82,1002.14,7.32,2,2,2,1965-05-02,Primavera,rain,despejado
17542,10.99,31.86,5.07,4.44,41.1,1028.17,40.84,11.57,2,1,3,2008-01-27,Invierno,rain,parcialmente nublado
17543,39.14,4.04,1.31,5.02,63.61,1044.95,696.99,4.29,1,1,3,1971-02-21,Invierno,storm,parcialmente nublado
17544,45.16,26.45,8.81,8.55,80.93,1026.38,822.99,4.91,1,2,3,2003-01-30,Invierno,storm,despejado
17545,18.66,2.86,-3.24,8.38,91.63,1018.47,1028.31,4.48,1,2,1,2004-10-25,Otoño,storm,despejado
17546,13.32,8.87,7.63,2.98,77.25,986.47,562.91,14.54,2,3,2,2018-03-01,Primavera,rain,cubierto
17547,49.28,10.86,6.35,0.54,44.69,999.49,334.85,7.96,2,1,3,1967-01-03,Invierno,rain,parcialmente nublado
17548,45.23,29.9,6.0,7.72,91.82,1017.11,1170.63,6.56,1,2,2,2002-05-12,Primavera,storm,despejado
17549,11.41,27.51,16.94,4.57,78.05,1040.79,1083.4,14.39,2,2,4,1980-07-03,Verano,rain,despejado
17550,39.43,34.19,0.11,7.36,45.81,981.83,58.04,2.1,1,1,4,1993-06-19,Verano,storm,parcialmente nublado
17551,5.07,24.7,7.65,1.26,99.17,998.99,273.79,10.88,3,1,3,1983-02-22,Invierno,cloudy,parcialmente nublado
17552,49.17,28.11,-1.23,5.91,74.52,1018.13,1124.91,10.62,1,2,2,2004-03-10,Primavera,storm,despejado
17553,7.65,6.64,1.97,2.43,71.4,1031.39,303.1,4.6,3,1,2,1968-04-18,Primavera,cloudy,parcialmente nublado
17554,53.7,27.01,3.48,1.06,87.93,1009.75,1014.56,0.54,2,2,4,1979-08-10,Verano,rain,despejado
17555,14.01,18.3,7.59,3.75,61.57,1036.83,647.96,9.96,2,1,2,1962-03-06,Primavera,rain,parcialmente nublado
17556,31.53,10.25,4.08,8.95,50.44,1035.53,576.57,7.0,1,1,4,1978-07-17,Verano,storm,parcialmente nublado
17557,27.49,14.94,8.21,9.31,43.7,990.59,728.23,7.41,1,1,1,1971-11-22,Otoño,storm,parcialmente nublado
17558,11.72,34.69,-3.45,9.26,50.16,988.25,990.28,5.22,1,2,4,2014-08-08,Verano,storm,despejado
17559,34.38,31.94,17.15,4.15,61.79,1045.7,263.75,11.62,2,1,2,1998-05-21,Primavera,rain,parcialmente nublado
